"","EBV__0dpi__HD1","EBV__2dpi__HD1","EBV-Lin__2dpi__HD1","hiEBV__2dpi__HD1","hiEBV-Lin__2dpi__HD1","CPG__2dpi__HD1","CPG-Lin__2dpi__HD1","BCR__2dpi__HD1","BCR-Lin__2dpi__HD1","EBV__0dpi__HD2","EBV__2dpi__HD2","EBV-Lin__2dpi__HD2","hiEBV__2dpi__HD2","CPG__2dpi__HD2","CPG-Lin__2dpi__HD2","BCR__2dpi__HD2","BCR-Lin__2dpi__HD2","EBV__0dpi__HD3","EBV__2dpi__HD3","EBV-Lin__2dpi__HD3","hiEBV__2dpi__HD3","hiEBV-Lin__2dpi__HD3","CPG__2dpi__HD3","CPG-Lin__2dpi__HD3","BCR__2dpi__HD3","BCR-Lin__2dpi__HD3","EBV__0dpi__HD4","EBV__2dpi__HD4","EBV-Lin__2dpi__HD4","hiEBV__2dpi__HD4","hiEBV-Lin__2dpi__HD4","CPG__2dpi__HD4","CPG-Lin__2dpi__HD4","BCR__2dpi__HD4","BCR-Lin__2dpi__HD4"
"ENSG00000142173",7.94968719306401,6.81942850532119,8.13386097445535,7.01442203521982,8.28229398272766,8.22702808473537,8.87047148063172,7.34793656654525,8.31202993935638,8.48216280214508,7.27924806309621,7.76019807596334,7.14765727316674,7.55440010551112,8.50405186684183,7.65909105885672,8.68622076513607,8.59179948900036,6.70128830764154,7.96645745633379,6.94192831967772,7.47978824350529,8.01466047121901,8.93065962231164,7.37680882934551,8.9537680230219,6.76642580632597,7.73557385938751,9.71543634329887,7.77629307546105,8.61072314112116,7.28667443648832,7.73627785467524,7.4319091832274,7.89784506207124
"ENSG00000143590",8.35417572234912,8.20761425891524,7.14912494097877,8.09506135940906,7.55873631462904,8.05530407381179,7.83266372350908,7.62404623114141,7.80067475716903,7.90179057912419,7.75980993150935,7.38801016301592,8.28538018799276,8.70592831985282,8.16571436035771,7.60924417178818,7.00847907028133,8.2945206715752,8.22473843020592,7.39304391072434,7.50826851184277,7.7098645472816,8.57705187080227,7.3399451489723,8.38126994385571,7.24869834665243,8.00695761954477,7.86060300315479,7.10776927106463,7.97645479668261,7.32919255162263,8.45448452588285,8.09640106859321,8.2096897441752,7.63584880119185
"ENSG00000143624",13.5320366864442,13.6319352248051,13.3968216861051,13.4594357562444,13.6510681706158,13.7377551056122,13.82982892465,13.9758607396895,13.8983949823572,13.6091991489407,13.6285541318843,13.4718272161369,13.5277322193967,13.7468523596507,13.719847726809,13.8113575399391,13.9185294585969,13.4935851357797,13.6298152183758,13.315999851916,13.5447283839596,13.6288123651921,13.7069327222336,13.8109612007794,14.0323568549908,13.9499455432966,13.5432875532303,13.7697417417676,13.4468928599138,13.5860243438324,13.6398703866535,13.6242422379542,13.7029534840071,14.085769373319,13.7143552958457
"ENSG00000145451",7.18564571213573,5.54134093636058,6.03736351054705,6.46148735347844,6.95442807006402,6.7510983199447,6.81008212477082,6.4430943843201,6.29057694306471,6.65150517803902,5.91238031232056,6.22640256276358,6.48806826106821,6.4508425533746,6.90422281085738,6.40934461270477,6.93511580192625,6.568280030678,5.77232154171861,6.41763768126826,6.66014123340509,6.70485285283345,6.78983816057042,7.12126150156542,6.08259182694469,6.35819252570221,6.44030953012282,5.94682996169432,6.45384671021195,6.34112650200765,7.1304423150032,6.60957755431911,6.3120519754883,6.42127993249152,6.8196528733473
"ENSG00000147231",9.69960176720368,9.31965309259291,10.0088571214743,9.76651246965195,9.97808039970267,9.8677013031431,10.0149339272312,9.85818073613282,9.91734531089624,9.72387130659835,9.48803600055165,9.85863451796495,9.57142058071545,10.1963088544834,9.93322922764405,9.9260777430051,9.90763610506269,9.69357481878745,9.54844376882844,10.017237720467,9.71425801832354,9.76573562960945,9.84314804379867,10.2221940404196,9.65505350242269,9.97122058537202,9.30342400328759,9.78143720019844,10.3576924517482,9.39970885772298,9.85615076833013,9.90713344100956,9.93978822710913,9.88005142615034,10.0054797524725
"ENSG00000147364",10.9605953283415,10.8608580552691,12.3912467425195,10.2473212032037,10.6725825767662,10.5692695656129,10.7279535523484,10.7575550923688,10.586575598369,11.1456161228226,10.6919480966894,10.9963168576122,10.4272172700126,10.5924131037541,11.0169102588171,10.9615754268284,11.0781874988406,10.8668703154568,10.8078914658051,11.9649573200396,10.7145565136817,10.6928721317065,10.6762489347466,10.9498541082188,10.5879438363938,10.5127630887501,11.2581198464411,10.788773907654,10.756504768787,10.7088723636865,11.2956764837426,10.7302117698957,10.8348556292767,10.6479093174355,10.75303362788
"ENSG00000151490",12.9983924304364,12.971620639237,11.781249855981,13.8676647242512,11.8582624118854,12.7705540553807,12.177230380428,11.8533981949432,10.9291817359885,13.0014507948177,12.1245365823672,12.0527255757711,13.3161640943692,12.9648194913622,12.5199390994798,12.3089619826264,10.5625618712345,12.8316105269376,13.1484580677679,11.5202274668171,13.1840327636677,11.7092019406463,13.4161248102417,11.6273047046655,12.7431047035285,11.0274894442592,12.8026433044583,12.3464278774038,11.7762804362858,13.1502013573042,12.20545731558,12.8238250160251,12.453766505996,12.4367800721418,11.2121725433366
"ENSG00000151882",10.6254588400661,10.1494706860086,9.38704033600673,10.8191864310498,10.3716819037711,10.5622685285852,10.6973492298711,9.98000880802778,9.75186359518777,10.4231876634089,9.90009137548246,9.88409281481251,10.4923674739238,10.7773069930268,10.8977244646873,10.0379078399955,9.67116880450642,10.4377059647245,9.95919490174659,9.3450471561875,10.2824783176291,10.2140616835341,11.0293394145205,10.9863676021099,10.2181685275659,9.87196479055596,10.2804896860268,10.127645716374,9.27260113193135,10.668954765279,10.5903873263422,10.7179616844296,10.6028419236829,10.3996704859874,9.68377563852088
"ENSG00000156171",13.0849206880276,12.3921145842279,12.9887397072346,12.6709436702355,12.7610359427949,12.6410834059783,12.8155633824569,12.6972800102615,12.6750482310067,12.7981694158442,12.4245240548121,12.9851003049557,12.6955791120836,12.499707795233,12.8125551398436,12.8260423930654,12.9376370039169,13.1830763023554,12.6116372242695,13.0945957991144,12.7493729024959,12.6619826382128,12.5862915656826,12.7147801064444,12.5375590106702,12.5874340729787,12.519557246145,12.7404700973606,13.5615907780618,12.4855783373586,12.8802324141191,12.4595050622762,12.663302653823,12.6723822618792,12.7441107712003
"ENSG00000158104",6.88655172976793,7.36666485911572,8.4336400151211,6.63296092165067,6.66463470738996,6.04981107100873,6.37178451630285,6.59037371397925,7.20762103864212,7.41591774516581,7.29086864343578,7.80452263900226,6.39431742887169,6.75236992471857,6.7411043897166,6.4469434382099,6.44643807797125,6.69859482373108,7.28493507752502,7.95047223832044,6.6724325174122,6.72940826851568,6.66976972447498,6.40944234880191,6.72209233019427,7.06689524400276,7.53352981686448,7.51647032763889,9.29019771197694,6.94563451376334,6.2818881699335,6.08907452416799,5.99003325257586,5.9178636303218,6.63935062573555
"ENSG00000158485",5.60536164447529,5.39787716264497,6.63758897374373,7.05824555581129,11.8785723735713,5.54693313533174,5.9147757613024,6.49942598609865,9.8338315249843,7.2779510928445,6.19636649361529,6.57519644410217,6.51182601132947,5.8590777772951,7.9464524246126,7.29763469354984,9.55559472306321,5.71091827987584,4.51174420272377,6.42344415847325,8.17141646401549,10.244138588549,5.61287189831004,7.17827414195795,7.1164339608816,9.40337042317679,5.62026149968882,6.28158508197885,9.66189901467872,5.95542724521841,7.86309160393275,6.15218995356714,6.72930571413011,5.62026149968882,10.4885905050801
"ENSG00000160991",14.7707146876062,13.0720064091766,13.8634196846095,14.1367703816362,14.4973673171777,14.4843150246004,14.653033590039,14.6787686295971,14.6267526458358,14.770736955549,13.1913307621358,13.5350959733213,14.3699169358281,14.3776402916718,14.8127439683865,14.6054890186016,14.8109557569758,15.0639973835847,13.2956903388879,13.9869189552325,14.3014348480842,14.3921432926092,14.5931793883971,14.3504651875722,14.4852821286877,14.314036847223,14.5123222736362,12.863819857777,13.8358263993469,14.3613148097984,14.8923081957937,14.242454946514,14.7706216934242,14.3562888476505,14.9481913463375
"ENSG00000161958",6.87636209348909,7.69236695255951,6.4990232857055,7.28566837629849,6.27646197208535,6.97003856529889,6.69048256540236,6.4450666047132,6.25713309549174,6.75618959001626,7.69518406013359,6.94030739660712,7.51574127465171,7.56879897871274,6.38091578089527,6.04455182546262,5.31395865889326,6.32567487371121,8.22575976055567,6.01285308873556,6.34041384777392,6.68497714842071,7.21361059584832,6.70870395132611,6.86942322190893,6.61118702276371,7.15205422327214,7.20379371231143,6.19408561969223,8.06028701672725,6.69883527528731,7.33484355671659,6.6370612926634,6.77527780031616,4.93636501405761
